time,IP,SXR,FIR,PD,DML,P_LHfr_RT,LHD_label,ELM_label,ST_MD_label1,ST_MD_label2
0.1274,174764.105958988,108.180069165755,1.84359561940277e+19,3.44238940520445,-0.000633769009890745,0.709808796596014,1,0,0,0
0.1275,174785.269087112,100.917396746086,1.84256376812766e+19,3.46191697761194,-0.000641166883007332,0.708923907712558,1,0,0,0
0.1276,174755.495027381,94.4260686185322,1.85083016058685e+19,3.44237415776023,-0.000649414983752762,0.708039018829101,1,0,0,0
0.1277,174736.720079833,93.3052046027502,1.85245700051441e+19,3.44726317630599,-0.000653251571494971,0.707154129945645,1,0,0,0
0.1278,174672.354336905,92.2497244956383,1.85118891955743e+19,3.47165738266729,-0.000645005691652852,0.706269241062189,1,0,0,0
0.1279,174631.082260714,93.1573668407697,1.85243697973708e+19,3.47411841184702,-0.000635185483784547,0.705384352178733,1,0,0,0
0.128,174635.420952864,92.8942315549187,1.8552328143515e+19,3.46193018122677,-0.000627022144454698,0.704499463295276,1,0,0,0
0.1281,174665.998925,92.8513650229715,1.86062907633508e+19,3.47410683885265,-0.000624332891596215,0.703606802269001,1,0,0,0
0.1282,174678.383931683,92.9070375965324,1.86216904040366e+19,3.42773768587361,-0.000628131299559027,0.702714139611722,1,0,0,0
0.1283,174664.074087143,93.3988832615928,1.86782849824699e+19,3.43018262081784,-0.000637147380661751,0.701821476954444,1,0,0,0
0.1284,174649.075603282,94.8061512663833,1.86554162289611e+19,3.3837903113383,-0.000644697850013291,0.700928814297166,1,0,0,0
0.1285,174572.062608036,95.2939024781964,1.8720539607127e+19,3.4326171875,-0.000642788858675132,0.700036151639887,1,0,0,0
0.1286,174524.213850239,95.8192785115334,1.87399854906341e+19,3.4375,-0.000636730555880165,0.699143488982609,1,0,0,0
0.1287,174499.738758115,96.61464202498,1.87744883975268e+19,3.4619140625,-0.000628099520386669,0.698250826325331,1,0,0,0
0.1288,174534.961459881,96.200086179087,1.87826558160777e+19,3.46679975023234,-0.000622227036228093,0.697358163668052,1,0,0,0
0.1289,174561.689469153,96.3316947899368,1.88434874041014e+19,3.4326171875,-0.000622635784414697,0.696465501010774,1,0,0,0
0.129,174589.0738125,96.7106890684711,1.88597171767881e+19,3.46678700046469,-0.000630005508692315,0.695572838353496,1,0,0,0
0.1291,174577.66592864,97.3182627496895,1.8878670394177e+19,3.45215467583954,-0.000639848374662729,0.694512896189924,1,0,0,0
0.1292,174556.421778214,98.747361900357,1.89391362242011e+19,3.41307893819703,-0.000645087335697775,0.693452640761665,1,0,0,0
0.1293,174534.822253759,98.9846148367737,1.89542932818626e+19,3.4594716068097,-0.000642224456419221,0.692392385333407,1,0,0,0
0.1294,174494.256038484,100.165024417264,1.89750331354629e+19,3.45217562151484,-0.000636393548461534,0.691332129905149,1,0,0,0
0.1295,174513.65825119,100.271565140192,1.90175238949318e+19,3.45703329057835,-0.000625363059992724,0.690271874476891,1,0,0,0
0.1296,174551.060134666,100.161950171398,1.90237740317113e+19,3.47657655669144,-0.00062227001425439,0.689211619048633,1,0,0,0
0.1297,174594.716599048,101.234912982204,1.91032882629251e+19,3.4570436100746,-0.000623837893517866,0.688151363620374,1,0,0,0
0.1298,174599.527399224,101.448123061711,1.91508252023359e+19,3.43262215381041,-0.000630707710910908,0.687091108192116,1,0,0,0
0.1299,174574.694578393,102.717398736273,1.9160079171866e+19,3.47166936800375,-0.00063837721131853,0.686030852763858,1,0,0,0
0.13,174584.317027148,103.121565638681,1.91895146085664e+19,3.5058564707249,-0.000641326781535668,0.6849705973356,1,0,0,0
0.1301,174540.286464141,103.665910114192,1.92416106486928e+19,3.52050031947028,-0.000641183130153253,0.683975012831898,1,0,0,0
0.1302,174522.91626375,104.132438260333,1.92745540402167e+19,3.51073880597012,-0.000635324198164577,0.682979502422991,1,0,0,0
0.1303,174506.382441885,104.02123794214,1.93019572575908e+19,3.49365291008364,-0.000630102142235509,0.681983992014084,1,0,0,0
0.1304,174549.687273929,105.122234684501,1.93133992063032e+19,3.49120971315299,-0.000630583553902273,0.680988481605176,1,0,0,0
0.1305,174572.575879773,105.34971551105,1.93576979458479e+19,3.49609375,-0.000634109459110583,0.679992971196269,1,0,0,0
0.1306,174565.920542143,105.970824246457,1.93691825253346e+19,3.48144203066914,-0.00063803191163178,0.678997460787362,1,0,0,0
0.1307,174551.828215036,106.816210557932,1.94064882174931e+19,3.49607462686565,-0.000640774353388208,0.678001950378455,1,0,0,0
0.1308,174506.86332315,107.126916421853,1.9407407087873e+19,3.49609375,-0.000635352578602713,0.677006439969548,1,0,0,0
0.1309,174464.295917381,107.80217971369,1.94249596836316e+19,3.48877224230411,-0.000631400509669578,0.67601092956064,1,0,0,0
0.131,174462.047793854,108.115089961189,1.94615629522612e+19,3.46678946909852,-0.000622929313434576,0.675015419151733,1,0,0,0
0.1311,174490.714642381,108.029130444571,1.94827556703695e+19,3.486328125,-0.000617202189158915,0.67430202920114,1,0,0,0
0.1312,174551.813416169,108.847582681368,1.95081434627622e+19,3.4667708236524,-0.000617958901063283,0.673588757682699,1,0,0,0
0.1313,174537.140448333,108.94502071294,1.95417416415271e+19,3.48388529034515,-0.000626922754684153,0.672875486164257,1,0,0,0
0.1314,174522.484627566,110.641927658853,1.95703187897445e+19,3.43262380924722,-0.000632906492498564,0.672162214645816,1,0,0,0
0.1315,174492.017369332,110.602821839867,1.95837613986648e+19,3.41064103311568,-0.000638236103199316,0.671448943127374,1,0,0,0
0.1316,174485.727649583,110.504331576108,1.96320824022931e+19,3.44724738615243,-0.000634860892111125,0.670735671608933,1,0,0,0
0.1317,174439.002577983,111.66339111856,1.96607794182848e+19,3.4423828125,-0.000633740533833661,0.670022400090491,1,0,0,0
0.1318,174463.192064524,111.419719282646,1.96431082724806e+19,3.4765625,-0.00062967528675328,0.66930912857205,1,0,0,0
0.1319,174505.328972613,111.450338154529,1.96909294207011e+19,3.44970556459107,-0.000627731964024793,0.668595857053608,1,0,0,0
0.132,174557.42293125,111.96543563076,1.96984537729522e+19,3.41796743819962,-0.000627456802472339,0.667882585535167,1,0,0,0
0.1321,174595.50680889,110.655527722205,1.97195350112688e+19,3.43261599674721,-0.000630476410582724,0.667277132726113,1,0,0,0
0.1322,174572.672486456,112.258763098381,1.97407696923698e+19,3.45702799721191,-0.000634114801102854,0.666671904540229,1,0,0,0
0.1323,174554.915213929,106.436820950618,1.97386435331522e+19,3.43993874883829,-0.000632327487858544,0.666066676354344,1,0,0,0
0.1324,174516.092056742,100.019442977992,1.97503348766333e+19,3.41309700278807,-0.000629935689477654,0.66546144816846,1,0,0,0
0.1325,174474.009741071,95.8732822698448,1.98456877547201e+19,3.43017140858209,-0.000621688394142048,0.664856219982576,1,0,0,0
0.1326,174484.07111611,95.1683908756986,1.98410642641727e+19,3.42774012546469,-0.000615180188610812,0.664250991796692,1,0,0,0
0.1327,174544.516731429,95.262496131154,1.98828316240886e+19,3.41064683418844,-0.000617177836269007,0.663645763610807,1,0,0,0
0.1328,174591.45204463,95.1626122889272,1.98598986127253e+19,3.3886875,-0.000624232803641203,0.663040535424923,1,0,0,0
0.1329,174594.1873475,95.9028392920074,1.99112208925273e+19,3.408203125,-0.000635149040155424,0.662435307239039,1,0,0,0
0.133,174554.2103875,95.9365558345811,1.99248191829456e+19,3.41796875,-0.000641591504348132,0.661830079053154,1,0,0,0
0.1331,174550.235662947,96.4313748480321,1.99172699737767e+19,3.41796507695895,-0.000636765808111995,0.661547400417328,1,0,0,0
0.1332,174532.935427262,96.352351970676,1.99177767374574e+19,3.4326171875,-0.000632231376690435,0.661265159176085,1,0,0,0
0.1333,174524.44309463,96.7694056503761,1.98832905827493e+19,3.4741171875,-0.000625270067941095,0.660982917934841,1,0,0,0
0.1334,174547.141653333,96.8959361892862,1.99176714429562e+19,3.44236620004642,-0.000618886220349619,0.660700676693597,1,0,0,0
0.1335,174614.230246122,97.5087080140424,1.99239749367521e+19,3.46437732342011,-0.000618356153736811,0.660418435452353,1,0,0,0
0.1336,174663.937519821,97.921039180441,1.99132765707778e+19,3.44725726068774,-0.000619054660751883,0.660136194211109,1,0,0,0
0.1337,174664.514860774,99.0480051448539,1.99278705859503e+19,3.4521484375,-0.000620901758966169,0.659853952969866,1,0,0,0
0.1338,174656.596109547,99.6043663110584,1.99206815955292e+19,3.48144528334888,-0.000621467544493179,0.659571711728622,1,0,0,0
0.1339,174655.252221667,100.623715529565,1.99322279335813e+19,3.46679887894979,-0.000618887216430157,0.659289470487378,1,0,0,0
0.134,174628.391933174,101.307349460763,1.99751899934616e+19,3.53515218401488,-0.000617295514910008,0.659007229246134,1,0,0,0
0.1341,174657.177096012,101.620598460837,1.99461415321211e+19,3.45459290776023,-0.000610288312438033,0.658519591625596,1,0,0,0
0.1342,174692.856313305,101.168745930979,1.99421564292633e+19,3.43751228508362,-0.000609795035105554,0.658031824642008,1,0,0,0
0.1343,174755.922848452,101.588735538076,1.99430929120069e+19,3.44970306669776,-0.000615307390594279,0.65754406261123,1,0,0,0
0.1344,174770.933713214,102.826892417118,1.99692104754238e+19,3.50584090381044,-0.000623814935702167,0.657132669126336,1,0,0,0
0.1345,174747.803064737,103.626695539554,1.99610810255278e+19,3.48145289179106,-0.000631718706856382,0.656721275641442,1,0,0,0
0.1346,174716.176398929,104.16942795301,1.99203120385285e+19,3.42778368959109,-0.000632154167301155,0.656309882156548,1,0,0,0
0.1347,174703.976037947,104.523157686132,1.99355207966334e+19,3.5009765625,-0.000630957792569974,0.655898488671654,1,0,0,0
0.1348,174736.140129821,104.693813439907,1.99099013360878e+19,3.48148466542752,-0.000622857157266033,0.65548709518676,1,0,0,0
0.1349,174784.408168437,104.850383857567,1.98852300375769e+19,3.52051230177236,-0.000616214539321596,0.655075701701866,1,0,0,0
0.135,174862.16359375,104.84107906186,1.98842116248755e+19,3.4814453125,-0.000616104958329483,0.654664318368305,1,0,0,0
0.1351,174939.16839375,105.831960575686,1.99101150674406e+19,3.486328125,-0.000620125780037072,0.654359369323851,1,0,0,0
0.1352,174955.371186038,106.733634718777,1.98887996023896e+19,3.54491063545536,-0.000629715447218063,0.654054420279397,1,0,0,0
0.1353,174982.425606429,107.703793315947,1.99005017613945e+19,3.55224337825279,-0.000632253040721906,0.653749471234942,1,0,0,0
0.1354,174904.263272196,108.028463975641,1.99162853310532e+19,3.49610048791827,-0.000631555673905908,0.653444522190488,1,0,0,0
0.1355,174889.200822321,108.609303444153,1.98874825822374e+19,3.51562238615239,-0.000631818389931383,0.653139573146033,1,0,0,0
0.1356,174913.97762506,109.106357991242,1.98637985912445e+19,3.50585899603545,-0.000624961467990141,0.652834624101579,1,0,0,0
0.1357,174981.801306429,108.983755014671,1.98619641621415e+19,3.51562218285318,-0.000621209250292741,0.652529675057125,1,0,0,0
0.1358,175017.003500714,109.274290999098,1.98268580618208e+19,3.51073486872677,-0.000621050151985449,0.65222472601267,1,0,0,0
0.1359,175056.007589439,110.640637952238,1.98648945816682e+19,3.52050087128252,-0.000623790622279626,0.651919776968216,1,0,0,0
0.136,175074.39312619,111.029862216229,1.98532482528272e+19,3.54004356412639,-0.00062737919920612,0.651614827923762,1,0,0,0
0.1361,175061.382024761,111.705257286466,1.9841254987188e+19,3.52784981343283,-0.000625464062709006,0.651110752573473,1,0,0,0
0.1362,175041.288103333,112.027258230647,1.98385574424015e+19,3.5497915601766,-0.000620742667899466,0.650606365296628,1,0,0,0
0.1363,174997.397588127,112.988411917892,1.98320504574271e+19,3.52783649137128,-0.000619768133346738,0.650101978019782,1,0,0,0
0.1364,175024.985276905,113.278678628316,1.98639406931178e+19,3.5400390625,-0.000616092105799665,0.649597590742937,1,0,0,0
0.1365,175076.531746122,113.283643666058,1.99016901944176e+19,3.55224434468285,-0.000616192279724729,0.649093203466091,1,0,0,0
0.1366,175101.714336635,114.063979587774,1.98931586077524e+19,3.55957777648699,-0.000619644041988012,0.648588816189246,1,0,0,0
0.1367,175099.347387143,114.267775299855,1.98946520813883e+19,3.54247251049443,-0.000623870213513396,0.6480844289124,1,0,0,0
0.1368,175107.82381599,115.56049049223,1.99175210610266e+19,3.5253690171933,-0.000623240924327854,0.647580041635555,1,0,0,0
0.1369,175097.004575357,115.277744193786,1.99113014682177e+19,3.50098600746269,-0.000616564999933222,0.64707565435871,1,0,0,0
0.137,175011.540591289,116.356769227258,1.99076920377157e+19,3.46681357458182,-0.000611456205130405,0.646571267081864,1,0,0,0
0.1371,174992.9158,117.038851362978,1.99301284071339e+19,3.4716843052974,-0.000603995908251298,0.646474404818337,1,0,0,0
0.1372,174984.82195179,116.996142902057,1.99273176234884e+19,3.5156224442379,-0.000600105740023923,0.646377884850678,1,0,0,0
0.1373,175019.010661874,118.110696464877,1.99284356301681e+19,3.48144580622677,-0.000604917935007041,0.646281364883019,1,0,0,0
0.1374,175027.066023571,118.169694837589,1.9921599536167e+19,3.45702888875932,-0.000613653765517686,0.64618484491536,1,0,0,0
0.1375,175008.77436605,118.156819739644,1.99272117060106e+19,3.46678598396844,-0.000620949853223867,0.646088324947701,1,0,0,0
0.1376,174992.483015714,117.890652292121,1.99487972819508e+19,3.54491049024164,-0.000622635587656516,0.645991804980042,1,0,0,0
0.1377,174955.295730012,104.402828615235,1.98899694039614e+19,3.48875789962828,-0.000613800425846173,0.645895285012383,1,0,0,0
0.1378,174921.120917857,98.9294182511878,1.99419195418066e+19,3.52048327137548,-0.000602197948529251,0.645798765044724,1,0,0,0
0.1379,174948.203333234,97.0515881669363,1.99510156312955e+19,3.4814453125,-0.000591546162265422,0.645702245077065,1,0,0,0
0.138,174992.791769988,96.8147775744834,1.99633571018606e+19,3.44727956552043,-0.00058884984367307,0.645605725109406,1,0,0,0
0.1381,175018.80544869,97.1689539397792,1.99653086424714e+19,3.4765625,-0.000593025374236029,0.645482602686107,1,0,0,0
0.1382,174993.901773508,96.5510651585471,1.99466788305894e+19,3.50094946561341,-0.000601960138708515,0.645359477218051,1,0,0,0
0.1383,174995.965005417,97.3931259529911,1.9957908756463e+19,3.51073822294778,-0.000612237397675359,0.645236351749995,1,0,0,0
0.1384,174959.01318574,97.3279285966661,1.99581275276059e+19,3.50585231761153,-0.000615212158642727,0.645113226281938,1,0,0,0
0.1385,174935.051166667,98.1199977873684,1.99527101949372e+19,3.47410578941235,-0.000613244968528549,0.644990100813882,1,0,0,0
0.1386,174888.442418138,98.7595249565559,1.99115218615398e+19,3.4765874767658,-0.000606404713421242,0.644866975345826,1,0,0,0
0.1387,174920.216076134,98.258277390419,1.99163482346383e+19,3.48145557369401,-0.000597811326889102,0.64474384987777,1,0,0,0
0.1388,174962.9539975,98.3190762478505,1.98991018165163e+19,3.49120213754646,-0.000596896550003439,0.644620724409713,1,0,0,0
0.1389,175031.174743377,98.8928048083997,1.98910218450224e+19,3.46678926579927,-0.000601847398414461,0.644497598941657,1,0,0,0
0.139,175044.788391964,99.7433679409262,1.98984191957267e+19,3.525390625,-0.000611231892752196,0.644374473473601,1,0,0,0
0.1391,175016.786616647,100.77916463642,1.99140782961075e+19,3.50097624302974,-0.000619345391792221,0.643315660973093,1,0,0,0
0.1392,174974.573286429,101.119514096931,1.99009756796522e+19,3.48144650769588,-0.000617646944496248,0.64225518576954,1,0,0,0
0.1393,174964.620046599,102.927192569438,1.99391310981312e+19,3.47900612802044,-0.000613689741650529,0.641194710565988,1,0,0,0
0.1394,174935.220321241,102.419180892758,1.99500303142967e+19,3.48143230134757,-0.00060178263419639,0.640134235362435,1,0,0,0
0.1395,174984.961038095,102.244325006526,1.99527792119337e+19,3.46435065881529,-0.00059382396164084,0.639073760158882,1,0,0,0
0.1396,175061.298698807,103.510314712151,1.99614217449063e+19,3.54002843285316,-0.000591575798315167,0.638013284955329,1,0,0,0
0.1397,175090.340028571,103.776705480882,1.99572234303207e+19,3.46678043376859,-0.000596404907224656,0.636952809751776,1,0,0,0
0.1398,175087.221027088,105.330149867996,1.99493409719186e+19,3.42776388243493,-0.000603450761527393,0.635892334548224,1,0,0,0
0.1399,175072.920318333,105.361064270878,1.99519902726381e+19,3.486328125,-0.000606543201189488,0.634831859344671,1,0,0,0
0.14,175020.789145286,106.053213495548,1.99305287403681e+19,3.47653636152414,-0.000606535308664278,0.633771384141118,1,0,0,0
0.1401,175019.156286157,106.955299866061,1.99484681933142e+19,3.48389091651119,-0.000603902854270086,0.633366102471512,1,0,0,0
0.1402,175033.261770952,106.225734344338,1.99121476171917e+19,3.42283826092005,-0.000597853999647444,0.632961508849067,1,0,0,0
0.1403,175079.436727924,106.549848580198,1.99597772617365e+19,3.4423828125,-0.000595201513373464,0.632556915226622,1,0,0,0
0.1404,175113.145396429,107.106710984861,1.99718292584346e+19,3.486328125,-0.000598674392345849,0.632152321604176,1,0,0,0
0.1405,175169.352004475,108.437147511653,1.99566171716533e+19,3.48145242797399,-0.000607486054382393,0.631747727981731,1,0,0,0
0.1406,175130.657376429,109.559274118876,1.99580886448052e+19,3.5107421875,-0.00061557743403351,0.631343134359286,1,0,0,0
0.1407,175119.698603759,110.079808621774,1.99318809023248e+19,3.45703424140337,-0.000615486286594788,0.63093854073684,1,0,0,0
0.1408,175127.640409286,110.786957639393,1.99612944088924e+19,3.42773390858208,-0.000612661747960816,0.630533947114395,1,0,0,0
0.1409,175099.366306429,110.821777812149,1.99741742707684e+19,3.48877009758364,-0.000602621522886413,0.63012935349195,1,0,0,0
0.141,175131.442697792,111.199913552355,1.99900324649659e+19,3.48145489660775,-0.000592970275315666,0.629724759869504,1,0,0,0
0.1411,175219.69525375,111.707555607697,1.99904191255454e+19,3.44972017309479,-0.000587400336554274,0.629180503946877,1,0,0,0
0.1412,175263.939768616,112.242514891778,1.99499130164497e+19,3.4277380343866,-0.000588155489394704,0.628636202724162,1,0,0,0
0.1413,175248.702643571,113.710212579797,1.99655195166211e+19,3.466796875,-0.000590362039743258,0.628091901501448,1,0,0,0
0.1414,175263.891182876,114.129359971453,1.99866226311451e+19,3.50585365357807,-0.000591639449664554,0.627547600278733,1,0,0,0
0.1415,175228.26553869,114.935838492672,1.99856932487208e+19,3.50342030083956,-0.000592078992573633,0.627003299056019,1,0,0,0
0.1416,175226.00298631,115.468091128814,1.99824829937202e+19,3.45214065404275,-0.000591528164820657,0.626458997833304,1,0,0,0
0.1417,175236.699977924,115.660081178378,1.99929721187479e+19,3.48632969916052,-0.000587105072682682,0.62591469661059,1,0,0,0
0.1418,175295.278219345,115.826737350111,2.00093896376296e+19,3.49611036245354,-0.000584503798823848,0.625370395387875,1,0,0,0
0.1419,175338.89460364,116.146421778618,2.00442210234528e+19,3.4741192863806,-0.000585422738265415,0.624826094165161,1,0,0,0
0.142,175381.836694048,116.880183831346,2.00699565233448e+19,3.49609375,-0.000588075290873115,0.624281792942446,1,0,0,0
0.1421,175402.105635859,118.442114765473,2.00457292335855e+19,3.4814453125,-0.000591298330335396,0.624207255764424,1,0,0,0
0.1422,175388.262179286,117.643628190789,2.00346464466724e+19,3.5009765625,-0.000588650856554242,0.624133652282481,1,0,0,0
0.1423,175338.080327857,119.108888390867,2.00653664917942e+19,3.46435861988848,-0.000587557862227605,0.624060048800539,1,0,0,0
0.1424,175365.758313306,120.096527434179,1.99926875181094e+19,3.52050993262082,-0.000585661128960185,0.623986445318596,1,0,0,0
0.1425,175347.373575893,117.653883751443,1.99945323866031e+19,3.47656032179366,-0.000584842160033683,0.623912841836654,1,0,0,0
0.1426,175426.81200722,119.17527476522,2.00142586501564e+19,3.43261712919776,-0.000586749837464633,0.623839238354711,1,0,0,0
0.1427,175500.761823333,118.228625453393,1.99924423804758e+19,3.41552442495352,-0.000587638479341708,0.623765634872769,1,0,0,0
0.1428,175515.080585084,114.363229285634,1.99827903035516e+19,3.48631610130115,-0.000589100858973237,0.623692031390826,1,0,0,0
0.1429,175516.954178929,113.909852655972,1.99742841273077e+19,3.466796875,-0.000590866643166436,0.623618427908884,1,0,0,0
0.143,175527.580373214,107.193123282426,1.99569185194231e+19,3.46192219447024,-0.000587717926648578,0.623544824426941,1,0,0,0
0.1431,175460.250065394,104.643282090787,1.99907588669095e+19,3.42284357509328,-0.000581919925287143,0.622847677762136,1,0,0,0
0.1432,175462.558801607,104.558284200725,2.00335380955998e+19,3.43261105947955,-0.000577407383409861,0.622149745160558,1,0,0,0
0.1433,175497.152315334,103.794564384944,2.00247567145069e+19,3.43017770522389,-0.000578606226700881,0.62145181255898,1,0,0,0
0.1434,175530.638745,103.23853690287,2.00718988669784e+19,3.41798513011152,-0.000584174064695835,0.620753879957402,1,0,0,0
0.1435,175572.58738037,103.548985489965,2.00396024868089e+19,3.43750029151117,-0.000592049016257158,0.620055947355824,1,0,0,0
0.1436,175576.248174524,104.436778903633,2.00496088457485e+19,3.40821102462826,-0.000598173189196026,0.619358014754246,1,0,0,0
0.1437,175562.173538333,104.324492861854,2.00684074014073e+19,3.40576393423508,-0.000600479853072514,0.618660082152668,1,0,0,0
0.1438,175501.637250716,105.237630059208,2.00590433158597e+19,3.41796875,-0.000594558229400089,0.61796214955109,1,0,0,0
0.1439,175465.135068512,106.117623975294,2.01007698922999e+19,3.41552305853545,-0.000589079157206274,0.617264216949512,1,0,0,0
0.144,175496.358268496,106.046999976533,2.00846584490759e+19,3.40821067611526,-0.000584952407732143,0.616566284347934,1,0,0,0
0.1441,175506.714800714,106.432445298881,2.01157883176687e+19,3.45458709921003,-0.000579162630635713,0.615866601484513,1,0,0,0
0.1442,175534.663269511,106.38808756755,2.01351657021069e+19,3.44727076556691,-0.000579243388086077,0.615166917685853,1,0,0,0
0.1443,175578.262381845,107.700110242913,2.01733085322739e+19,3.4375,-0.000582264240588106,0.614467233887192,1,0,0,0
0.1444,175602.408629236,108.658894158999,2.02043633366169e+19,3.44726702425373,-0.000586558748502729,0.613767550088532,1,0,0,0
0.1445,175571.708406325,108.458563147233,2.02431407279736e+19,3.42528883015802,-0.00058519700751362,0.613067866289871,1,0,0,0
0.1446,175542.357397679,109.671758015428,2.02766827137823e+19,3.43750241054832,-0.0005801903079357,0.612368182491211,1,0,0,0
0.1447,175556.477231563,110.252211338953,2.02567380646071e+19,3.40575827718401,-0.000577280597259826,0.611668498692551,1,0,0,0
0.1448,175615.904953571,110.299286834766,2.02665486004704e+19,3.41794191449819,-0.000572765445543364,0.61096881489389,1,0,0,0
0.1449,175649.737400656,110.672151554423,2.02632263152125e+19,3.38137275536381,-0.000569435462905294,0.61026913109523,1,0,0,0
0.145,175688.524288691,111.024568634721,2.02724685211967e+19,3.3789193192379,-0.000573518738128423,0.609569447296569,1,0,0,0
0.1451,175723.537264141,111.637824459053,2.0297962491404e+19,3.40087739039179,-0.000578286961422509,0.609267187736099,1,0,0,0
0.1452,175733.982904714,112.691562466129,2.02752268342331e+19,3.4619140625,-0.000582691824528208,0.608965801822494,1,0,0,0
0.1453,175752.082239286,113.032352928344,2.02926249463078e+19,3.46191295475748,-0.000581135455691255,0.608664415908889,1,0,0,0
0.1454,175735.929539916,114.400483507246,2.02977040905232e+19,3.46189158341078,-0.000579247736867499,0.608363029995284,1,0,0,0
0.1455,175718.516260714,114.689848673706,2.03187754073755e+19,3.43017840485073,-0.000579011010830956,0.608061644081679,1,0,0,0
0.1456,175731.25532679,114.724224387965,2.03163737591048e+19,3.38869902997214,-0.000576450923695573,0.607760258168074,1,0,0,0
0.1457,175732.5441075,115.369596205005,2.03302105326841e+19,3.41063983791977,-0.000575494283088483,0.607458872254469,1,0,0,0
0.1458,175743.06614099,115.729415996017,2.03686147517829e+19,3.46191069354088,-0.000580528891987895,0.607157486340864,1,0,0,0
0.1459,175751.514690632,116.360707121656,2.03594787689656e+19,3.4374953241171,-0.000586243179760793,0.606856100427259,1,0,0,0
0.146,175718.532820833,116.960657854239,2.03804707751098e+19,3.4716783805762,-0.000590370378317312,0.606554714513654,1,0,0,0
0.1461,175702.428990036,117.414322699339,2.0399847490234e+19,3.48388644284386,-0.000585690645653719,0.605850053187579,1,0,0,0
0.1462,175653.244834286,118.10624151918,2.03874965202551e+19,3.49121245335821,-0.000578457999634778,0.605144798716536,1,0,0,0
0.1463,175653.843217064,117.834903514003,2.04117423295841e+19,3.49365055762083,-0.000574642715264147,0.604439544245492,1,0,0,0
0.1464,175678.166842857,117.978987840565,2.03993609354341e+19,3.48144812964684,-0.000573934048514015,0.603734289774449,1,0,0,0
0.1465,175686.287929296,118.835349921194,2.04323070715698e+19,3.45459369191449,-0.000577070647354965,0.603029035303405,1,0,0,0
0.1466,175659.002188962,119.875384368215,2.04052179793331e+19,3.42285644168215,-0.000582541366302473,0.602323780832362,1,0,0,0
0.1467,175632.943725595,120.611530561659,2.04290965061345e+19,3.4619140625,-0.000587191846098839,0.601618526361319,1,0,0,0
0.1468,175629.626353222,121.189542857567,2.04616554548375e+19,3.45216231993493,-0.000583075872957617,0.600913271890275,1,0,0,0
0.1469,175581.865819524,122.278805639327,2.04128123324358e+19,3.4789983675373,-0.000575294466007146,0.600208017419232,1,0,0,0
0.147,175509.725569809,122.172484982238,2.04761535371844e+19,3.44240081900555,-0.000574413983601419,0.599502762948189,1,0,0,0
0.1471,175488.591217381,121.959332397421,2.05106906218034e+19,3.43017289528919,-0.000575378834597678,0.599482506835915,1,0,0,0
0.1472,175525.694329654,121.959339157207,2.05097388169684e+19,3.42774146143123,-0.000577955757779445,0.599462760649924,1,0,0,0
0.1473,175527.39054278,122.756885584796,2.04984831880582e+19,3.4521484375,-0.000585373937822257,0.599443014463933,1,0,0,0
0.1474,175492.080955179,124.296070038759,2.05071317964168e+19,3.43259206552044,-0.000591734841984165,0.599423268277943,1,0,0,0
0.1475,175488.595062649,124.131857063433,2.04830154323785e+19,3.44727582789177,-0.000591805355855639,0.599403522091952,1,0,0,0
0.1476,175471.576487857,121.628148914874,2.05139781222137e+19,3.476577311803,-0.000582389968995536,0.599383775905961,1,0,0,0
0.1477,175440.91251605,124.075262335228,2.05142090279328e+19,3.45947458759294,-0.000571724361281282,0.59936402971997,1,0,0,0
0.1478,175413.634622857,117.530293634626,2.04095166376282e+19,3.45214753381529,-0.000568049006032358,0.59934428353398,1,0,0,0
0.1479,175451.694452088,109.259942833237,2.04871696315336e+19,3.42773411361525,-0.000567867544505229,0.599324537347989,1,0,0,0
0.148,175470.843385143,105.332343437563,2.04789410174334e+19,3.42284806436571,-0.000572554037362774,0.599304791161998,1,0,0,0
0.1481,175451.885483036,104.664019658074,2.04899053805191e+19,3.42529954693307,-0.000581044071403422,0.599238928551362,1,0,0,0
0.1482,175448.26688753,104.823464829812,2.04991005971053e+19,3.42284511500929,-0.000582996132130332,0.599173065061107,1,0,0,0
0.1483,175429.251256667,104.118532342936,2.04929751760368e+19,3.43749032182834,-0.000580630236503978,0.599107201570853,1,0,0,0
0.1484,175359.594497971,104.535934243799,2.05046232691867e+19,3.43261190171933,-0.000572496764891312,0.599041338080599,1,0,0,0
0.1485,175309.336916667,104.724841000982,2.05107393137175e+19,3.3935546875,-0.000568023286765396,0.598975474590345,1,0,0,0
0.1486,175293.828164797,104.187130859156,2.05142419550137e+19,3.4423460734201,-0.000566254994455894,0.598909611100091,1,0,0,0
0.1487,175262.312956071,104.747664472489,2.05087399082143e+19,3.41552384561568,-0.00056895812869338,0.598843747609836,1,0,0,0
0.1488,175302.165085595,105.502233423872,2.05182436194623e+19,3.3984375,-0.000575174181520762,0.598777884119582,1,0,0,0
0.1489,175298.09507315,106.974539493374,2.05196339407727e+19,3.3984375,-0.000579987158699668,0.598712020629328,1,0,0,0
0.149,175286.020271429,107.933396067831,2.04993321665704e+19,3.42774105483271,-0.000582490514205502,0.598646157139074,1,0,0,0
0.1491,175256.644181384,107.906469940923,2.05556218183782e+19,3.43263094682833,-0.000576960628553735,0.598646046589392,1,0,0,0
